Ocupação;Ocupação CBO;Sinônimo Ocupação-completo;
351705;Analista de Seguros (Técnico)                                                                                                                         ;SUBSCRITOR ASSISTENTE DE SEGUROS                                                                                                            
351710;Analista de Sinistros                                                                                                                                 ;ANALISTA TÉCNICO DE SINISTROS                                                                                                               
351710;Analista de Sinistros                                                                                                                                 ;TÉCNICO DE SINISTROS                                                                                                                        
351715;Assistente Comercial de Seguros                                                                                                                       ;ASSISTENTE DE CONTAS DE SEGUROS                                                                                                             
351715;Assistente Comercial de Seguros                                                                                                                       ;ASSISTENTE DE NEGÓCIOS DE SEGUROS                                                                                                           
351715;Assistente Comercial de Seguros                                                                                                                       ;INSPETOR DE PRODUÇÃO DE SEGUROS                                                                                                             
351720;Assistente Técnico de Seguros                                                                                                                         ;ASSISTENTE DE ANALISTA DE PRODUTOS                                                                                                          
351720;Assistente Técnico de Seguros                                                                                                                         ;ASSISTENTE DE PRODUTOS (TÉCNICO DE SEGUROS)                                                                                                 
351725;Inspetor de Risco                                                                                                                                     ;REPRESENTANTE DE CONTROLE DE PERDAS                                                                                                         
351725;Inspetor de Risco                                                                                                                                     ;VISTORIADOR DE RISCO DE AUTO                                                                                                                
351730;Inspetor de Sinistros                                                                                                                                 ;COMISSÁRIO DE AVARIAS                                                                                                                       
351730;Inspetor de Sinistros                                                                                                                                 ;INSPETOR DE AVARIAS                                                                                                                         
351730;Inspetor de Sinistros                                                                                                                                 ;REGULADOR DE SINISTROS                                                                                                                      
351730;Inspetor de Sinistros                                                                                                                                 ;VISTORIADOR DE SINISTROS                                                                                                                    
351805;Detetive Profissional                                                                                                                                 ;AGENTE DE INVESTIGAÇÃO PRIVADA                                                                                                              
351805;Detetive Profissional                                                                                                                                 ;DETETIVE PARTICULAR                                                                                                                         
351805;Detetive Profissional                                                                                                                                 ;INVESTIGADOR PARTICULAR                                                                                                                     
351810;Investigador de Polícia                                                                                                                               ;AGENTE POLICIAL                                                                                                                             
351810;Investigador de Polícia                                                                                                                               ;COMISSÁRIO DE POLÍCIA                                                                                                                       
351810;Investigador de Polícia                                                                                                                               ;DETETIVE DE POLÍCIA                                                                                                                         
351810;Investigador de Polícia                                                                                                                               ;INSPETOR DE POLÍCIA                                                                                                                         
351815;Papiloscopista Policial                                                                                                                               ;DATILOSCOPISTA                                                                                                                              
351815;Papiloscopista Policial                                                                                                                               ;PERITO EM IDENTIFICAÇÃO                                                                                                                     
351815;Papiloscopista Policial                                                                                                                               ;PERITO PAPILOSCOPISTA                                                                                                                       
351815;Papiloscopista Policial                                                                                                                               ;TÉCNICO DE IDENTIFICAÇÃO (PAPILOSCOPISTA)                                                                                                   
351910;Agente tecnico de inteligencia                                                                                                                        ;TÉCNICO EM INTELIGÊNCIA (GRUPO INFORMAÇÕES)                                                                                                 
352205;Agente de Defesa Ambiental                                                                                                                            ;AGENTE DE DEFESA FLORESTAL                                                                                                                  
352205;Agente de Defesa Ambiental                                                                                                                            ;AGENTE DE FISCALIZAÇÃO AMBIENTAL                                                                                                            
352205;Agente de Defesa Ambiental                                                                                                                            ;AGENTE DE INSPEÇÃO DE PESCA                                                                                                                 
352205;Agente de Defesa Ambiental                                                                                                                            ;ANALISTA AMBIENTAL                                                                                                                          
352205;Agente de Defesa Ambiental                                                                                                                            ;ANALISTAS DE PROJETOS AMBIENTAIS                                                                                                            
352205;Agente de Defesa Ambiental                                                                                                                            ;FISCAL DO MEIO AMBIENTE                                                                                                                     
352205;Agente de Defesa Ambiental                                                                                                                            ;FISCAL FLORESTAL                                                                                                                            
352205;Agente de Defesa Ambiental                                                                                                                            ;GUARDA AMBIENTAL                                                                                                                            
352205;Agente de Defesa Ambiental                                                                                                                            ;GUARDA FLORESTAL                                                                                                                            
352205;Agente de Defesa Ambiental                                                                                                                            ;GUARDA-PARQUES                                                                                                                              
352205;Agente de Defesa Ambiental                                                                                                                            ;INSPETOR AGRÍCOLA                                                                                                                           
352205;Agente de Defesa Ambiental                                                                                                                            ;POLÍCIA FLORESTAL E DE MANANCIAIS                                                                                                           
352210;Agente de Saude Publica                                                                                                                               ;AGENTE DE SANEAMENTO                                                                                                                        
352210;Agente de Saude Publica                                                                                                                               ;AGENTE SANITARISTA                                                                                                                          
352210;Agente de Saude Publica                                                                                                                               ;FISCAL DE HIGIENE                                                                                                                           
352210;Agente de Saude Publica                                                                                                                               ;FISCAL DE OBRAS                                                                                                                             
352210;Agente de Saude Publica                                                                                                                               ;INSPETOR DE COMERCIALIZAÇÃO DE PRODUTOS                                                                                                     
352210;Agente de Saude Publica                                                                                                                               ;INSPETOR DE SANEAMENTO                                                                                                                      
352305;Metrologista                                                                                                                                          ;INSPETOR DE MEDIÇÃO                                                                                                                         
352305;Metrologista                                                                                                                                          ;METROLOGISTA AUXILIAR                                                                                                                       
352310;Agente Fiscal de Qualidade                                                                                                                            ;FISCAL DE PESOS E MEDIDAS                                                                                                                   
352310;Agente Fiscal de Qualidade                                                                                                                            ;INSPETOR DE EQUIPAMENTOS                                                                                                                    
352310;Agente Fiscal de Qualidade                                                                                                                            ;INSPETOR DE TRANSPORTE DE PRODUTOS PERIGOSOS                                                                                                
352310;Agente Fiscal de Qualidade                                                                                                                            ;INSPETOR TÉCNICO DE QUALIDADE                                                                                                               
352320;Agente Fiscal Textil                                                                                                                                  ;FISCAL TÊXTIL                                                                                                                               
353230;Tesoureiro de Banco                                                                                                                                   ;TESOUREIRO                                                                                                                                  
354110;Agenciador de Propaganda                                                                                                                              ;CONTATO PUBLICITÁRIO                                                                                                                        
354120;Agente de Vendas de Serviços                                                                                                                          ;VENDEDOR DE INFORMAÇÕES COMERCIAIS                                                                                                          
354135;Técnico de Vendas                                                                                                                                     ;REPRESENTANTE TÉCNICO DE VENDAS                                                                                                             
354150;Propagandista de produtos famaceuticos                                                                                                                ;CONSULTOR DE PRODUTOS FARMACÊUTICOS                                                                                                         
354205;Comprador                                                                                                                                             ;ARREMATADOR, NO COMÉRCIO                                                                                                                    
354405;Leiloeiro                                                                                                                                             ;PREGOEIRO                                                                                                                                   
354405;Leiloeiro                                                                                                                                             ;PREPOSTO DE LEILOEIRO                                                                                                                       
354410;Avaliador de Imoveis                                                                                                                                  ;AVALIADOR DE PROPRIEDADE                                                                                                                    
354410;Avaliador de Imoveis                                                                                                                                  ;AVALIADOR DE PRÉDIOS                                                                                                                        
354415;Avaliador de Bens Moveis                                                                                                                              ;AVALIADOR DE ARTES E ANTIGUIDADES                                                                                                           
354415;Avaliador de Bens Moveis                                                                                                                              ;AVALIADOR DE AUTOMÓVEIS                                                                                                                     
354415;Avaliador de Bens Moveis                                                                                                                              ;AVALIADOR DE BENS                                                                                                                           
354415;Avaliador de Bens Moveis                                                                                                                              ;AVALIADOR DE JÓIAS                                                                                                                          
354415;Avaliador de Bens Moveis                                                                                                                              ;AVALIADOR JUDICIAL                                                                                                                          
354415;Avaliador de Bens Moveis                                                                                                                              ;PERITO AVALIADOR DE BENS MÓVEIS                                                                                                             
354505;Corretor de Seguros                                                                                                                                   ;SECURITÁRIO                                                                                                                                 
354605;Corretor de Imoveis                                                                                                                                   ;ASSESSOR IMOBILIÁRIO                                                                                                                        
354605;Corretor de Imoveis                                                                                                                                   ;CONSULTOR IMOBILIÁRIO                                                                                                                       
354810;Operador de Turismo                                                                                                                                   ;AGENTE DE RESERVAS                                                                                                                          
354810;Operador de Turismo                                                                                                                                   ;SUPERVISOR DE OPERAÇÕES TURÍSTICAS                                                                                                          
354815;Agente de Viagem                                                                                                                                      ;CONSULTOR DE VIAGEM                                                                                                                         
354815;Agente de Viagem                                                                                                                                      ;COORDENADOR DE TURISMO                                                                                                                      
354820;Organizador de Evento                                                                                                                                 ;GESTOR DE EVENTO                                                                                                                            
354820;Organizador de Evento                                                                                                                                 ;TECNÓLOGO DE EVENTO                                                                                                                         
371105;Auxiliar de Biblioteca                                                                                                                                ;ASSISTENTE DE BIBLIOTECA                                                                                                                    
371105;Auxiliar de Biblioteca                                                                                                                                ;AUXILIAR DE BIBLIOTECÁRIO                                                                                                                   
371105;Auxiliar de Biblioteca                                                                                                                                ;AUXILIAR DE SERVIÇOS BIBLIOTECÁRIOS                                                                                                         
371110;Técnico em Biblioteconomia                                                                                                                            ;TRATADOR DE DOCUMENTOS (BIBLIOTECONOMIA)                                                                                                    
371110;Técnico em Biblioteconomia                                                                                                                            ;TÉCNICO DE BIBLIOTECA                                                                                                                       
371110;Técnico em Biblioteconomia                                                                                                                            ;TÉCNICO DE DOCUMENTAÇÃO E INFORMAÇÃO                                                                                                        
371110;Técnico em Biblioteconomia                                                                                                                            ;TÉCNICO EM DOCUMENTAÇÃO                                                                                                                     
371205;Colecionador de Selos e Moedas                                                                                                                        ;NUMISMATA                                                                                                                                   
371210;Técnico em Museologia                                                                                                                                 ;TÉCNICO DE ARQUIVO (MUSEOLOGIA)                                                                                                             
371310;Técnico Grafico                                                                                                                                       ;TÉCNICO DE ARTES GRÁFICAS                                                                                                                   
371405;Recreador de Acantonamento                                                                                                                            ;CONSELHEIRO EM ACANTONAMENTO                                                                                                                
371405;Recreador de Acantonamento                                                                                                                            ;MONITOR DE ACAMPAMENTO                                                                                                                      
371405;Recreador de Acantonamento                                                                                                                            ;MONITOR DE ACANTONAMENTO                                                                                                                    
371410;Recreador                                                                                                                                             ;GO - GENTIL ORGANIZADOR                                                                                                                     
371410;Recreador                                                                                                                                             ;MONITOR DE ENTRETENIMENTO                                                                                                                   
371410;Recreador                                                                                                                                             ;MONITOR DE ESPORTES E LAZER                                                                                                                 
371410;Recreador                                                                                                                                             ;MONITOR DE RECREAÇÃO                                                                                                                        
371410;Recreador                                                                                                                                             ;MONITOR INFANTIL                                                                                                                            
371410;Recreador                                                                                                                                             ;RECREACIONISTA                                                                                                                              
372115;Operador de Camera de Televisão                                                                                                                       ;CAMERAMAN (CINEMA)                                                                                                                          
372115;Operador de Camera de Televisão                                                                                                                       ;OPERADOR DE CÂMERA                                                                                                                          
372115;Operador de Camera de Televisão                                                                                                                       ;OPERADOR DE CÂMERA DE VÍDEO                                                                                                                 
372205;Operador de Rede de Teleprocessamento                                                                                                                 ;OPERADOR DE REDE DE TRANSMISSÃO DE DADOS                                                                                                    
372205;Operador de Rede de Teleprocessamento                                                                                                                 ;OPERADOR DE SISTEMAS DE INFORMÁTICA (TELEPROCESSAMENTO)                                                                                     
372205;Operador de Rede de Teleprocessamento                                                                                                                 ;OPERADOR DE TELEPROCESSAMENTO                                                                                                               
372210;Rádiotelegrafista                                                                                                                                     ;OPERADOR DE RADIOTELÉGRAFO                                                                                                                  
373105;Operador de Audio de Continuidade (Rádio)                                                                                                             ;OPERADOR DE AÚDIO (RÁDIO)                                                                                                                   
373105;Operador de Audio de Continuidade (Rádio)                                                                                                             ;OPERADOR DE CONSOLE (RÁDIO)                                                                                                                 
373105;Operador de Audio de Continuidade (Rádio)                                                                                                             ;OPERADOR DE ESTÚDIO (RÁDIO)                                                                                                                 
373105;Operador de Audio de Continuidade (Rádio)                                                                                                             ;OPERADOR DE MESA (RÁDIO)                                                                                                                    
373105;Operador de Audio de Continuidade (Rádio)                                                                                                             ;OPERADOR DE ÁUDIO DE ESTÚDIO                                                                                                                
373105;Operador de Audio de Continuidade (Rádio)                                                                                                             ;SONOPLASTA (CONTINUIDADE)                                                                                                                   
373105;Operador de Audio de Continuidade (Rádio)                                                                                                             ;TÉCNICO DE ÁUDIO (RÁDIO)                                                                                                                    
373110;Operador de Central de Rádio                                                                                                                          ;OPERADOR DE CONTROLE MESTRE (RÁDIO)                                                                                                         
373115;Operador de Externa (Rádio)                                                                                                                           ;OPERADOR DE EMISSORA DE RÁDIO (EQUIPAMENTOS MÓVEIS)                                                                                         
373115;Operador de Externa (Rádio)                                                                                                                           ;OPERADOR DE EQUIPAMENTOS DE TRANSMISSÃO (MÓVEIS)                                                                                            
373115;Operador de Externa (Rádio)                                                                                                                           ;OPERADOR DE RÁDIO (EQUIPAMENTOS MÓVEIS)                                                                                                     
373120;Operador de Gravacao de Rádio                                                                                                                         ;ENGENHEIRO DE GRAVAÇÃO (RÁDIO)                                                                                                              
373120;Operador de Gravacao de Rádio                                                                                                                         ;ENGENHEIRO DE SOM (RÁDIO)                                                                                                                   
373120;Operador de Gravacao de Rádio                                                                                                                         ;OPERADOR DE ESTÚDIO DE GRAVAÇÃO DE ÁUDIO                                                                                                    
373120;Operador de Gravacao de Rádio                                                                                                                         ;OPERADOR DE GRAVADORA (RÁDIO)                                                                                                               
373120;Operador de Gravacao de Rádio                                                                                                                         ;SONOPLASTA (GRAVAÇÃO)                                                                                                                       
373120;Operador de Gravacao de Rádio                                                                                                                         ;TÉCNICO DE GRAVAÇÃO (RÁDIO)                                                                                                                 
373125;Operador de Transmissor de Rádio                                                                                                                      ;OPERADOR DE TRANSMISSOR                                                                                                                     
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;ASSISTENTE DE OPERAÇÕES DE EQUIPAMENTOS DE PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                                    
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;ASSISTENTE OU AUXILIAR DE ILUMINAÇÃO NA PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                                       
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;AUXILIAR DE ESTÚDIO EM OPERAÇÃO DE EQUIPAMENTOS  DE PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                           
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;AUXILIAR DE EXTERNA EM OPERAÇÕES DE EQUIPAMENTOS DE PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                           
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;DIRETOR DE IMAGENS (ESTÚDIO DE TELEVISÃO)                                                                                                   
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;DIRETOR DE IMAGENS EXTERNA NA PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                                                 
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;EDITOR DE IMAGENS PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                                                                      
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;EDITOR GRÁFICO NA PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                                                             
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;ILUMINADOR NA PRODUÇÃO PARA TELEVISÃO E PRODUTORA DE VÍDEO                                                                                  
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE CABO NA PRODUÇÃO PARA TELEVISÃO E PRODUTORA DE VÍDEO                                                                            
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE CARACTERES NA PRODUÇÃO PARA TELEVISÃO E PRODUTORA DE VÍDEO                                                                      
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE CONTROLE GERAL DE EQUIPAMENTOS NA PRODUÇÃO PARA TELEVISÃO E PRODUTORA DE  VÍDEO                                                 
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE CÂMERA (ESTÚDIO DE TV )                                                                                                         
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE EXTERNA EM OPERAÇÃO DE EQUIPAMENTOS DE PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                            
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE MESA DE EFEITOS ESPECIAIS NA PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                                      
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE MICROFONE PARA PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                                                    
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE MICROONDAS NA PRODUÇÃO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                                                     
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE UNIDADE PORTÁTIL DE PRODUÇÃO PARA TELEVISÃO E PRODUTORA DE VÍDEO                                                                
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE VT (ESTÚDIO DE VT )                                                                                                             
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE VT (EXTERNA)                                                                                                                    
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE VÍDEO NA PRODUÇÃO PARA TELEVISÃO E PRODUTORA DE VÍDEO                                                                           
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE ÁUDIO (ESTÚDIO DE TV )                                                                                                          
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;OPERADOR DE ÁUDIO EXTERNO NA PRODUÇÃO PARA TELEVISÃO E PRODUTORA DE VÍDEO                                                                   
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;PRODUTOR GRÁFICO PARA TELEVISÃO E PRODUTORAS DE VÍDEO                                                                                       
373205;Técnico em Operação de Equipamentos de Produç                                                                                                         ;TÉCNICO DE CAPTAÇÃO DE SOM EM PRODUÇÃO PARA TELEVISÃO E PRODUTORA DE VÍDEO                                                                  
373210;Técnico em Operação de Equipamento de Exibica                                                                                                         ;COORDENADOR DE PROGRAMAÇÃO EM OPERAÇÃO DE EQUIPAMENTO DE EXIBIÇÃO EM TELEVISÃO                                                              
373210;Técnico em Operação de Equipamento de Exibica                                                                                                         ;OPERADOR DE CONTROLE MESTRE NA EXIBIÇÃO DE TELEVISÃO                                                                                        
373210;Técnico em Operação de Equipamento de Exibica                                                                                                         ;OPERADOR DE SISTEMAS DE EQUIPAMENTOS EM EXIBIÇÃO DE TELEVISÃO                                                                               
373210;Técnico em Operação de Equipamento de Exibica                                                                                                         ;OPERADOR DE SISTEMAS DE EXIBIÇÃO EM TELEVISÃO                                                                                               
373210;Técnico em Operação de Equipamento de Exibica                                                                                                         ;OPERADOR DE TELETEXTO EM EXIBIÇÃO DE TELEVISÃO                                                                                              
